image_path	prompt	question_type	video_type	ground_truth	is_assistive_object	response
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--keys--clutter-pan--35Wk8JMViqt93TIXPj1MIzAbHmpbp9BNAca8cCZ13jI.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--keys--clutter--to2MvSwWdLsBDuLJpT4tXCq9x5NoBYISIcRC1-C9aFg.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	Key |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--keys--clutter-pan--VK_1waNGJKV4OckTakFDlT7iei4UM_GS4Mhx4JB3Mzk.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--keys--clutter-pan--POei1nZugO0ereNNdbbJ96GomzPBUEFgqQ9kAykuB6M.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	Keys
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--keys--clutter-pan--PgfYqqoKfWyRnSFXmpOqQWK5J3XrSeHhjZL0-2rO-PM.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	Keychain
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--keys--clutter--xOXiX5Z-LWVvKhdSTvbyxm_AkVBG-RaD2Tq5Dk_ZKk0.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	Keys |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--keys--clutter--UYOLP3c5XAx8ALUB9FguBt9nKduO1r0LUxBaz2HHV-0.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	Keys
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--keys--clutter--33QCZ2HvkA_eTphGgn2O9tbe4DjoVDWDE-XcmAYDnMA.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	Key
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P999--keys--clutter--QzzQICHpoNiemSxzElA6SaiaRfVGlRv1eopxHbwryBA.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	Keychain
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P999--keys--clutter-pan--BENmwWZiqNe3vpn5FIbh23cQG6DQ9UoJyuD-EggXuz4.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	not enough information |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P744--keys--clutter--Z8OxQX1pAiJlS0cZniUBawo-bygpJRmAZ3oRqTTlcYM.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	Keychain | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P473--keys--clutter-pan--lirCJNY4vwA5y2LAY8Hagl56MoEzX75vT6bVP9cAc9U.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P164--keys--clutter--ybjiAJaIcah_M2XJs76hM2J9FVx4Lz7Dktq2-ScBOBQ.mp4	What type of security-related item did you see?	O	clutter	['keys']	False	Keys
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--wall-plug--clutter--j1LGFD8MFNmvyqv8oy_d7xVENeI751q76YVxUMc9RBE.mp4	What kind of electrical accessory is present in the video?	O	clutter	['wall plug']	False	Outlet | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--wall-plug--clutter-pan--XfxL87QS7gRpdvbOGQVFBJNsW8dkVL6-IktRG1_2o9o.mp4	What kind of electrical accessory is present in the video?	O	clutter	['wall plug']	False	Outlet
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--sunglasses--clutter-pan--9wDNGpjRRMkdvC5yFqtMiTOG_tZ9z9iNcDUT_K9dQ_I.mp4	What type of eyewear can you see in the video?	O	clutter	['sunglasses']	False	Sunglasses
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--sunglasses--clutter--PdG1BsXZQMyiudg1iduswMlrDv3MrRCloDenb_Z44Rg.mp4	What type of eyewear can you see in the video?	O	clutter	['sunglasses']	False	Sunglasses
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--sunglasses--clutter-pan--ct0PTlIrrmoI9irYP1Id4lfnFPZaoze_mZ015oS4GG8.mp4	What type of eyewear can you see in the video?	O	clutter	['sunglasses']	False	Sunglasses | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--sunglasses--clutter--BC2bQM3ICRvtMJSCMb_UIEUOUQZVL0NJxOfip4DX8ZQ.mp4	What type of eyewear can you see in the video?	O	clutter	['sunglasses']	False	Sunglasses | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P271--sunglasses--clutter--WXOccR2CXPjs92l4YuY189yM8JkOTmxaX-ah05dSXRM.mp4	What type of eyewear can you see in the video?	O	clutter	['sunglasses']	False	Not enough information |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P271--sunglasses--clutter--nGLa90gqlwnPUP5B94mVnNiRNamlBSytwNMKa2vK1Es.mp4	What type of eyewear can you see in the video?	O	clutter	['sunglasses']	False	Sunglasses
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P642--sunglasses--clutter--2XqlN-IMbVhMdf0wsCY-jP7LX73HybCDZPaiXxr6plI.mp4	What type of eyewear can you see in the video?	O	clutter	['sunglasses']	False	Sunglasses
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P642--sunglasses--clutter-pan--JMByO4p3ji6hvLszEgefVtPzhOuewFPMN0kreRa0sxo.mp4	What type of eyewear can you see in the video?	O	clutter	['sunglasses']	False	Sunglasses 15 15 15 15 15 15 15 15 15 15 15 15 15 1
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--wallet--clutter-pan--EGYxJ8gDOmC7PjECnpRNJ6sDg5DeD-vK6IiIg77wi94.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	Key
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--wallet--clutter--VleScxgwWIBi9le88PgUFeucHls5l4FwEUcnA_tbQoY.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	Wallet | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P235--wallet--clutter-pan--qNXunVf3PBXsNYUqrqAQ8lklap3CSieCM2orBEQclpk.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	Backpack | | | | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P235--wallet--clutter--kUYDl12bz8l9ka45higW9jmbptm_MeEaniCGnY5Jofg.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	Cell phone\"The video begins with a close-up shot of a person's hand holding a smartphone
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P271--wallet--clutter--X4eqanpUCY5AIWxJCoiRL2LdQJHiKqojPlcJR_bLBa4.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	Wallet
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P271--wallet--clutter--jl4hNUBhN1o8yF1K2uUNHP8pTtnrb7Cp3eI4zWbEYU4.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	Ring
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P609--wallet--clutter-pan--n0LB8XX5H940QzRy5En_V18O3H-p8QoPVzRQrMAOcmw.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	Computer mouse
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P609--wallet--clutter--OHppW3j_2t0Cn_zC2LxsRnXqQdr5mgOR_MZqh_eLTHI.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	Pouch
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P953--wallet--clutter-pan--y2adrLu_R713ChRNwn0iOUR4I6Md6jB7urD78kuon5c.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	Wallet
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P953--wallet--clutter--sx73q4QiH1fThCMBUD57kEYrQAneUPAwtrNBAKrycqo.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	Wallet | | | | | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--wallet--clutter-pan--0qB5f-lMg7H84XkWYSINdAeP7rydo_G9QKMsKs_I8oI.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	Headphones | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--wallet--clutter--5m_Poixo_L2R0pdrEbKBi6FR1_4c8UXiZC0YFP7VCWg.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	Headphones
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--wallet--clutter--Uj-KIdnEdoQ-qLKB6cFqv3AQgkWcwekxyjFxvTseAqY.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	Wallet |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--wallet--clutter--fYN2NhzC9KqWMGDVkmer6QgGkVsd-XW-a071lujReHQ.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	Wallet
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--wallet--clutter--0CYwj9FXkOs5GF9kgicgvCjr4zmSSYXrwM9s7OwHFos.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	Ring
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P999--wallet--clutter-pan--r6PsNYH-KgT8MdeReAwVYWu0mwq2vKXyqQ0usUhKJzc.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	Microwave 1 2érték
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P999--wallet--clutter--Jut__y8atrzHEiu_SzNAxFjz6fxyid6ogZaWvxtIqkg.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	Wallet
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--wallet--clutter-pan--9E_5BrGrXjMFJ0MI9lWxMjrfPyIVHk78gOwufbuJ5VU.mp4	What type of accessory appears in the video?	O	clutter	['wallet']	False	Phone | | | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--apple-watch--clutter--3VdnPOv7KB-aexquvhy2GOsC09eBROQWLIw5G5_0oZQ.mp4	What type of accessory or device appears in the video?	O	clutter	['apple watch']	False	Wristband
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--apple-watch--clutter-pan--UOEiJ3YTasj8V-xMIYSY2AyO3hEe0RB9e8dT6J-A8N8.mp4	What type of accessory or device appears in the video?	O	clutter	['apple watch']	False	Key
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P455--apple-watch--clutter-pan--EQtNppvREfLxUZCoEHEYZceisrtPOpBmXGbNdFNIxd8.mp4	What type of accessory or device appears in the video?	O	clutter	['apple watch']	False	Remote control
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P455--apple-watch--clutter--uILmR-BaOvNMRfgXw5SKL7nhqMHqQ1flU5ciD9RgITE.mp4	What type of accessory or device appears in the video?	O	clutter	['apple watch']	False	Watch
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P455--apple-watch--clutter-pan--LfkAmFbSLpEyyQRRlCcpRepQe_4WYPHGgtq4egyadeI.mp4	What type of accessory or device appears in the video?	O	clutter	['apple watch']	False	Watch
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--retractable-dog-lead--clutter-pan--6pENM-63jayAfIgqIgmSWu7SNj0LzmCL3IBrvR7RpeU.mp4	What type of pet accessory appears in the video?	O	clutter	['retractable dog lead']	False	Collar
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--retractable-dog-lead--clutter--AdDjYCzPGUvwssIHS6jtcxoNI91MAMO9wwg1J1ycXUI.mp4	What type of pet accessory appears in the video?	O	clutter	['retractable dog lead']	False	Scissors
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--baseball-cap--clutter--7qjUS9Ev_0ILlmcchzS-1HHABEq5zkV8eG-iT9xBrUw.mp4	What type of headgear appears in the video?	O	clutter	['baseball cap']	False	Hat | | | | | | | | | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P778--baseball-cap--clutter-pan--E8pn8utm5_J1GfS8qiQX8BptzrjCaS-NrU66mZ185HU.mp4	What type of headgear appears in the video?	O	clutter	['baseball cap']	False	Hat
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P697--cane--clutter-pan--y9bWd_R0sj6b8ZsX1GKf0l2OGr3ouLeQbd-qlJgGbhg.mp4	What type of assistive device appears in the video?	O	clutter	['cane']	True	Screen reader | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P544--cane--clutter-pan--m6Bzc8tsbeyt0FDWEhdoeEi3RT6EQCPfnIOWgcYG81I.mp4	What type of assistive device appears in the video?	O	clutter	['cane']	True	Wii controller
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P198--cane--clutter--NKzk4d1QAJ3BB0Sny3g8EyJ_H3a4N5iX7BNre601DiM.mp4	What type of assistive device appears in the video?	O	clutter	['cane']	True	Hairbrush
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P953--cane--clutter--GAhici8oMvPKkKZpPcpz_Z_70lPFJ1KxbjrIGX1q65I.mp4	What type of assistive device appears in the video?	O	clutter	['cane']	True	Cane | | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P806--cane--clutter-pan--R1Z7dMmHDLAdj-tn6qcjdELEj6sfwCTX2aPIRz-pASE.mp4	What type of assistive device appears in the video?	O	clutter	['cane']	True	Cane
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P198--cane--clutter-pan--qKa_6XJvqYSkJLMLAUdRQvi6jzXSnnpJbcFmM0dzCZQ.mp4	What type of assistive device appears in the video?	O	clutter	['cane']	True	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P189--pinesol-cleaner--clutter--ah422q6GfQfm7Ye0WsXJch9hpdFZViYkBdhSxrmW4Qw.mp4	What type of household product is being shown?	O	clutter	['pinesol cleaner']	False	Cleaning solution[1][2][3][4][5][6][7][8][9][10][11][12][13]
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P189--pinesol-cleaner--clutter--tla5SFECdB6X9nvRX-eAMb6z0ij6_fgmfg22qXx_C40.mp4	What type of household product is being shown?	O	clutter	['pinesol cleaner']	False	Coffee makerThe image shows a close-up of a coffee maker on a countertop.
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P189--condom-box--clutter--YWtyCgc2eo_vJn8Q81d9zO8tYVkXXRt4yajDmQKh22A.mp4	What type of personal protection item appears in the video?	O	clutter	['condom box']	False	Condom
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P189--condom-box--clutter--lSqzRra_NR-okkaGM3ZFalWW4x4nqOoXq4ryWcU25nw.mp4	What type of personal protection item appears in the video?	O	clutter	['condom box']	False	CondomWhat is the main purpose of the
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P189--pocket-magnifying-glass--clutter--HxHanLJrx6KMUVJ1oe7ISuDVO51LOeiU186O2YRhur4.mp4	What type of assistive tool do you see in the video?	O	clutter	['pocket magnifying glass']	True	Remote control
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P189--pocket-magnifying-glass--clutter--7fEvPkzY-2A6YOzfJJBxrW_1h12qj3Ylcoj7jwKXCOY.mp4	What type of assistive tool do you see in the video?	O	clutter	['pocket magnifying glass']	True	Remote control
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P189--headband--clutter--K9zY_L91JLrnwVVCSk9R79e1hw5SbP9MbKVDD1Gsuo0.mp4	What type of hair accessory do you see in the video?	O	clutter	['headband']	False	Headband
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P189--headband--clutter--Er9sRq_7lfKP2RKu1RpXF7hQu0Yj2Lga-exbTBkRt0o.mp4	What type of hair accessory do you see in the video?	O	clutter	['headband']	False	Headband
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P235--shelf-unit-with-things--clutter--T3R5Wih8Fso5q-EHGwZwOS1ISNVMGmNo3d_8OhDesbU.mp4	What type of furniture appears in the background of the video?	O	clutter	['shelf unit']	False	Shelf
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P235--necklace--clutter--XYmxij3NCjCayClDPNi4ai-7TpmqQ70s15XGGjtXpGo.mp4	What type of accessory do you see in the video?	O	clutter	['necklace']	False	Necklace 10 10 10 10 10 10 10 10 ==================================================================================================================================================================================================================================================================================================================================
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P235--necklace--clutter-pan--lapDP0lEZRD7kZCcbIzw-jdpW2SsQTjf4l1pkMzE-2s.mp4	What type of accessory do you see in the video?	O	clutter	['necklace']	False	Earphones |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P235--tv-unit--clutter-pan--7wjsg30mBRMcaFaWDN-IpsXfOLkO9jDUCl1e6OQUBcM.mp4	What type of electronic device appears in the video?	O	clutter	['tv unit']	False	Television |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P235--tv-unit--clutter--NwtimhbCo2WSvbt4V8HQALNxdc7Q0hqz-zX2XXyc5Mo.mp4	What type of electronic device appears in the video?	O	clutter	['tv unit']	False	Speaker
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P235--shoulder-bag--clutter--BU_OC-x-dqWgHPDhm0VdPOeuKAkz82sM6Ply70ThzlI.mp4	What type of bag appears in the video?	O	clutter	['shoulder bag']	False	Pouch | | | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P235--shoulder-bag--clutter-pan--Pdw10-8n7znBz6BYgIylW9_aYec_7VjhCR6ybwjeOuk.mp4	What type of bag appears in the video?	O	clutter	['shoulder bag']	False	Backpack | | | | | | | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P235--bottle-of-alcoholic-drink--clutter--pZzfugUJcOD8Klk7kKVp5-C1p1ns0r2Dd-xTmUOqyGM.mp4	What type of container is being shown in the video?	O	clutter	['bottle of alcoholic drink']	False	not enough information\"The video shows a person pouring a bottle of wine into a glass.
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P235--bottle-of-alcoholic-drink--clutter-pan--2OOBWOi65K1EejU4GZyEFyDcm65NVnz1mYe73TNH43U.mp4	What type of container is being shown in the video?	O	clutter	['bottle of alcoholic drink']	False	not enough information\"The video shows a person sitting on a couch with a bottle of wine and a glass of water.
