image_path	prompt	ground_truth	response
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000573.jpg	answer en What is written on this computer screen please?	['install mac os x', 'install mac os x', 'install mac os x', 'nothing', 'install mac os x', 'install mac os x', 'install mac', 'install mac osx', 'install mac os x', 'install mac os x']	install mac os x
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000574.jpg	answer en Yes I just need to know as specifically as possible a description of the image that is in this in this picture which is in this google street view, google street map. Thank you. 	['place in town', 'street view from way high up neighborhood', 'unanswerable', 'unanswerable', 'residential area', 'google street view subdivision', 'unanswerable', 'grassy area', 'unanswerable', 'green colour']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000575.jpg	answer en What's being displayed on the screen?	['web page', 'white flowers above laptop', 'unanswerable', 'unanswerable', 'flowers', 'unanswerable', 'plant', 'window ceiling flowers computer screen', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000576.jpg	answer en What kind of ram is this?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'ddram', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000577.jpg	answer en What is the access code?	['unanswerable', 'unanswerable', 'blurry', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000578.jpg	answer en What is this?	['box', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000579.jpg	answer en What's on my computer screen?	['restart', 'unanswerable', 'diagnosing system problems', 'computer repair', 'unanswerable', 'diagnostic screen checking for system problems', 'system check for problems', 'unanswerable', 'restart screen', 'troubleshooting']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000580.jpg	answer en I'm trying to restart my computer, and my screen reader isn't working and I'm wondering if it's saying to start Windows normally, or repair, or what the options are.	['unanswerable', 'unanswerable', 'repair', 'unanswerable', 'unanswerable', 'needs repair insert windows installation disc restart repair your computer command', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000581.jpg	answer en What is this screen saying?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000582.jpg	answer en Could I get all the characters in this one?	['arobergy chavez', 'unanswerable', 'yes', 'yes', 'unanswerable', 'arobergy chavez', 'unanswerable', 'no', 'unanswerable', 'yes']	yes
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000583.jpg	answer en What does this label say?	['wd2000', 'unanswerable', 'unanswerable', 'serial model number', 'unanswerable', 'cannot see entire screen', 'unanswerable', 'unanswerable', 'unanswerable', 'wd2000']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000584.jpg	answer en Can you please tell me who this business card is from?	['unreadable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'no', 'unanswerable', 'unanswerable', 'unanswerable', 'credit card']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000585.jpg	answer en What picture is this?	['laptop', 'laptop', 'laptop', 'computer', 'laptop computer', 'computer', 'laptop', 'laptop computer', 'laptop screen', 'laptop']	laptop
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000586.jpg	answer en What's displayed on the screen and what's the highlighted option?	['unsure', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'computer screen']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000587.jpg	answer en What is this?	['directions', 'unanswerable', 'oatmeal box', 'unanswerable', 'box oatmeal', 'box', 'furniture label', 'unanswerable', 'unanswerable', 'letter']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000588.jpg	answer en Is this the google satellite image and I would just like a description of the image, what is seen? Thank you.	['overlooking neighborhood park in', 'suburbs', 'yes map city', 'yes satellite image houses roadways', 'yes image town', 'town', 'small town', 'yes building', 'satellite image', 'roads']	satellite image school in middle
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000589.jpg	answer en Can you tell me what the plaque says? Thank you.	['something about delightful grandchildren', 'few things more delightful than grandchildren fighting over your lap', 'delightful from grandchildren', 'no words too small', 'unanswerable', 'delightful grandchildren', 'delightful grandchildren', 'delightful grandchildren', 'unanswerable', 'delightful']	delightful than grandchildren fighting over your lap
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000590.jpg	answer en What is this?	['movie on hulu on laptop', 'laptop', 'laptop', 'laptop computer screen showing 2 men', 'computer', 'laptop', 'laptop', 'video man on laptop', 'laptop video playing', 'hulu']	laptop
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000591.jpg	answer en Can you tell me when this bus pass expires?	['april 1 2013', '10 apr 13', '10 april 2013', 'april 10 2013', '10apr13', '10 apr 13', '10 april 13', 'april 10 2013', '10th april 2013', '10 apr 13']	10 april 13
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000592.jpg	answer en Hi, can you tell me what this captcha says?  I'm trying to figure out this captcha.  Can you tell me what it says on the screen?  Thank you.	['unanswerable', 'unanswerable', 'unanswerable', 'cannot see full screen', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000593.jpg	answer en What does the sky look like in this photograph?	['cloudy sun shining through', 'cloudy', 'cloudy', 'bird', 'cloudy', 'dark clouds slight crack sun', 'dusk', 'grey cloudy', 'grey cloudy some sun coming through', 'cloudy']	cloudy
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000594.jpg	answer en is my dick big?	['unanswerable', 'unanswerable', 'unanswerable', 'no', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000595.jpg	answer en What is this?	['plug', 'cord', 'unknown', 'electrical plug', 'charger', 'camera', 'plug', 'phone', 'plug', 'plug for outlet']	plug
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000596.jpg	answer en Does this shoe have a stiletto heel?	['yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no']	yes
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000597.jpg	answer en What is this?	['braille system', 'braille translated', 'braille', 'braille', 'braille', 'braille', 'braile', 'brail writing', 'braille', 'words']	braille
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000598.jpg	answer en Describe this picture please.	['flyer', 'yellow paper words', 'instructions', 'instruction book', 'label', 'test exam', 'unanswerable', 'blue text', 'nutritional information', 'blue white legal size pape']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000599.jpg	answer en what does the sky look like in this photo?	['cloudy day', 'partly cloudy', 'cloudy', 'cloudy', 'cloudy', 'cloudy', 'cloudy', 'cloudy', 'cloudy', 'rain']	cloudy
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000600.jpg	answer en What's on my computer screen?	['some letters', 'unanswerable', 'unknown', 'text', 'words', 'unanswerable', 'disc check', 'reboot screen', 'black screen white font', '5 lines data']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000601.jpg	answer en What does this say?	['bar b que restaurant', 'bar b que restaurant', 'bar b que restaurant open', 'bar b que restaurant', 'bar b que restaurant open 10', 'bar b que restaurant open to', 'barbeque restaurant', 'bar b que restaurant', 'bar b que restaurant open', 'barbque']	bar b que restaurant
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000602.jpg	answer en What name is this part of this video? Thank you.	['more coloratura craziness', 'more coloratura craziness', 'more coloratura craziness', 'more coloratura craziness', 'youtube', 'more coloratura craziness', 'more coloratura craziness', 'unanswerable', 'more coloratura craziness', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000603.jpg	answer en Can you tell me what's on this computer screen please?	['icons for clock weather etc', 'start window', 'desktop', 'clock', 'clock', 'icons', 'desktop icons', 'unanswerable', 'desktop icons', 'icons']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000604.jpg	answer en What is this?	['computer screen hand', 'monitor', 'computer', 'tablet', 'computer', 'computer screen', 'hand', 'unanswerable', 'computer router', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000605.jpg	answer en what is this?	['laptop screen', 'laptop computer', 'computer', 'screen', 'computer screen', 'computer', 'computer screen', 'computer screen', 'computer screen', 'computer screen']	computer screen
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000606.jpg	answer en What is this?	['unanswerable', 'unanswerable', 'unanswerable', 'paper', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000607.jpg	answer en I'm so sorry. I don't know how to... I've never really taken a picture of this type of thing before.	['move little further away so camera focuses', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000608.jpg	answer en Whats showing on the computer screen?	['some sort graphic', 'desktop screen', 'video', 'picture', 'screen saver', 'unanswerable', 'mac icons', 'unanswerable', 'desktop background', 'unanswerable']	christmas lights
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000609.jpg	answer en What's this say?	['skype skype record seamonkey winamp etc', 'windows home screen', 'unanswerable', 'unanswerable', 'unanswerable', 'apps', 'home screen', 'desktop', 'unanswerable', 'desktop icons']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000610.jpg	answer en Can you tell the stuff I need to type into the computer?	['no too far away', 'no', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'no']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000611.jpg	answer en Hi, do you see a serial number? It should say SN and then WX on this passport. Thank you.	['yes', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000612.jpg	answer en Could you give me serial number and my tag off of the bottom of my laptop here please? Thank you. 	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable label worn', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000613.jpg	answer en What is the number on this building that I just photographed? This is Yappapi College.	['3', 'unanswerable', 'unanswerable', 'unanswerable', '3', 'unanswerable', '9', 'unanswerable', 'unanswerable', '3']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000614.jpg	answer en What is this?	['arabic writing', 'book', 'quran', 'book in foreign language', 'glasses laying on book', 'book', 'sheet paper writing', 'sheet music', 'quran', 'arabic text']	book
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000615.jpg	answer en How many, hey, hey listen. How many ounces is this container?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000616.jpg	answer en Please rate the counter.	['5 star', 'no', '02577039', '02577039', '02577039', '02577039', '02577039 m3', '02577039', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000617.jpg	answer en What size is this?	['unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'unanswerable', 'large', 'unanswerable', 'unanswerable', 'unanswerable']	unanswerable
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000618.jpg	answer en What kind of food is in this can?	['garden vegetable soup', 'garden vegetable soup', 'garden vegetable', 'vegetable soup', 'soup', 'soup', 'vegetable soup', 'progresso vegetable classics garden vegetable', 'garden vegetable soup', 'soup']	soup
/mnt/scratch/users/mn2002/vizwiz-culture/data/val/VizWiz_val_00000619.jpg	answer en Can you please me?  Can you please tell me?  Can you please tell me what's on the screen of this computer monitor?  It's a laptop. Also, can you tell me if the image is...	['unanswerable', 'unanswerable', 'not clear', 'blurred icons', 'icons', 'unanswerable', 'desktop', 'unanswerable', 'icons files', 'no']	unanswerable
